BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
32028,4107761,32028.dat,"Plate, Modified 1 x 2 with Door Rail ",11,0,Black,Solid Colors,6,0.44
32064,6178919,32064c.dat,"Technic, Brick 1 x 2 with Axle Hole ",85,72,Dark Bluish Gray,Solid Colors,4,0.88
32803,6211476,32803.dat,"Slope, Curved 2 x 2 x 2/3 Inverted ",11,0,Black,Solid Colors,3,0.67
32828,6196548,32828.dat,Bar   1L with 1 x 1 Round Plate with Hollow Stud,11,0,Black,Solid Colors,4,0.16
3386,6424674,3386.dat,"Brick, Round 1 x 1 x 2/3 Half Circle Extended with Stud on Side ",11,0,Black,Solid Colors,6,
33909,6212077,33909.dat,"Tile, Modified 2 x 2 with Studs on Edge ",86,71,Light Bluish Gray,Solid Colors,2,0.57
33909,6192346,33909.dat,"Tile, Modified 2 x 2 with Studs on Edge ",11,0,Black,Solid Colors,1,0.57
34103,6199908,34103.dat,"Plate, Modified 1 x 3 with 2 Studs (Double Jumper) ",11,0,Black,Solid Colors,3,0.43
3623,362326,3623.dat,Plate 1 x 3,11,0,Black,Solid Colors,1,0.53
3623,4211429,3623.dat,Plate 1 x 3,86,71,Light Bluish Gray,Solid Colors,4,0.53
3665,366526,3665.dat,"Slope, Inverted 45 2 x 1 ",11,0,Black,Solid Colors,2,0.66
3665,4211437,3665.dat,"Slope, Inverted 45 2 x 1 ",86,71,Light Bluish Gray,Solid Colors,2,0.66
3666,366626,3666.dat,Plate 1 x 6,11,0,Black,Solid Colors,2,1.06
3666,4211438,3666.dat,Plate 1 x 6,86,71,Light Bluish Gray,Solid Colors,2,1.06
36840,6335328,36840.dat,Bracket 1 x 1 - 1 x 1 Inverted,86,71,Light Bluish Gray,Solid Colors,2,
36840,6234695,36840.dat,Bracket 1 x 1 - 1 x 1 Inverted,11,0,Black,Solid Colors,2,0.29
36840,6249907,36840.dat,Bracket 1 x 1 - 1 x 1 Inverted,5,4,Red,Solid Colors,2,
