BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
65632,6287674,65632.dat,Windscreen 6 x 6 x 1 2/3,13,40,Trans-Brown,Transparent Colors,1,
6801,6534943,6801.dat,"Slope, Curved 6 x 1 ",5,4,Red,Solid Colors,2,
69729,6318582,69729.dat,Tile 2 x 6,11,0,Black,Solid Colors,2,
72206pb01,6336858,72206p01.dat,Wheel 24 x 12 with Pin Hole with Molded Black Hard Rubber Tire Pattern,11,0,Black,Solid Colors,4,
73825,6335317,73825.dat,Bracket 1 x 1 - 1 x 2 Inverted,11,0,Black,Solid Colors,4,
77845,6428167,77845.dat,"Plate, Round 1 x 4 with 2 Open Studs ",11,0,Black,Solid Colors,3,
77850,6428168,77850.dat,"Plate, Round 1 x 3 with Open Studs ",11,0,Black,Solid Colors,5,
78329,6350415,78329.dat,Plate 1 x 5,11,0,Black,Solid Colors,2,
85861,6168646,85861.dat,"Plate, Round 1 x 1 with Open Stud ",11,0,Black,Solid Colors,7,0.1
85984,4548180,85984.dat,Slope 30 1 x 2 x 2/3,11,0,Black,Solid Colors,6,0.34
85984,4651524,85984.dat,Slope 30 1 x 2 x 2/3,5,4,Red,Solid Colors,12,0.34
86876,6475339,86876.dat,"Brick, Modified 1 x 2 with Stud on Side with Bottom Stud Holder ",11,0,Black,Solid Colors,2,
87079,4560182,87079.dat,Tile 2 x 4,11,0,Black,Solid Colors,3,0.9
87079,4560179,87079.dat,Tile 2 x 4,5,4,Red,Solid Colors,3,0.9
87087,4558886,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",5,4,Red,Solid Colors,2,0.45
87087,4558954,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",11,0,Black,Solid Colors,2,0.45
99207,6000650,99207.dat,Bracket 1 x 2 - 2 x 2 Inverted,11,0,Black,Solid Colors,6,0.8
6825a,,bl_6825.dat,"Wheel Cover 5 Spoke Rimless and 9 Spoke Rimless for Wheel 72206pb01, 8 in Bag - 4 of Each (Multipack) ",11,0,Black,Solid Colors,4,0.22
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
382,166.39 +a
,,,,,,,,
