BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
54200,4504371,54200.dat,Slope 30 1 x 1 x 2/3,4,25,Orange,Solid Colors,2,0.21
54200,4504382,54200.dat,Slope 30 1 x 1 x 2/3,11,0,Black,Solid Colors,4,0.21
6134,4124096,6134.dat,Hinge Brick 2 x 2 Top Plate,11,0,Black,Solid Colors,2,0.47
6231,4106347,6231.dat,Panel 1 x 1 x 1 Corner,11,0,Black,Solid Colors,2,0.3
63864,4620693,63864.dat,Tile 1 x 3,4,25,Orange,Solid Colors,1,0.39
65633,6435853,65633.dat,Windscreen 6 x 6 x 1 1/3 Straight Sides,13,40,Trans-Brown,Transparent Colors,1,
6636,4650690,6636.dat,Tile 1 x 6,4,25,Orange,Solid Colors,3,0.83
6636,663626,6636.dat,Tile 1 x 6,11,0,Black,Solid Colors,1,0.83
72206pb01,6336858,72206p01.dat,Wheel 24 x 12 with Pin Hole with Molded Black Hard Rubber Tire Pattern,11,0,Black,Solid Colors,4,
85861,6168646,85861.dat,"Plate, Round 1 x 1 with Open Stud ",11,0,Black,Solid Colors,2,0.1
85984,4548180,85984.dat,Slope 30 1 x 2 x 2/3,11,0,Black,Solid Colors,3,0.34
85984,6068996,85984.dat,Slope 30 1 x 2 x 2/3,4,25,Orange,Solid Colors,4,0.34
87079,4560182,87079.dat,Tile 2 x 4,11,0,Black,Solid Colors,1,0.9
87087,4558952,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",1,15,White,Solid Colors,2,0.45
87087,6431334,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",4,25,Orange,Solid Colors,2,
87087,4558954,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",11,0,Black,Solid Colors,4,0.45
95344,6245281,95344.dat,"Minifigure, Utensil Bucket 1 x 1 x 1 Handle / Scooter Stand ",11,0,Black,Solid Colors,1,0.13
98138,6284574,98138.dat,"Tile, Round 1 x 1 ",5,4,Red,Solid Colors,2,0.11
98138,6284572,98138.dat,"Tile, Round 1 x 1 ",1,15,White,Solid Colors,2,0.11
98282,6353623,98282.dat,"Vehicle, Mudguard 4 x 2 1/2 x 1 with Arch Round ",4,25,Orange,Solid Colors,4,
99206,6469462,99206.dat,"Plate, Modified 2 x 2 x 2/3 with 2 Studs on Side ",4,25,Orange,Solid Colors,2,
99207,6000650,99207.dat,Bracket 1 x 2 - 2 x 2 Inverted,11,0,Black,Solid Colors,8,0.8
3388,6424676,bl_3388.dat,Wedge 5 x 1 x 1 1/3 with 4 x 1 Base Left,4,25,Orange,Solid Colors,1,
3389,6424677,bl_3389.dat,Wedge 5 x 1 x 1 1/3 with 4 x 1 Base Right,4,25,Orange,Solid Colors,1,
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
261,134.53 +a
,,,,,,,,
