BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
4592c02,73587,73587p01.dat,Antenna Small Base with Black Lever (4592 / 4593),11,0,Black,Solid Colors,2,0.16
73825,6345639,73825.dat,Bracket 1 x 1 - 1 x 2 Inverted,86,71,Light Bluish Gray,Solid Colors,1,
7828,,7828.dat,"Tile, Modified 2 x 2 Wedge Left ",11,0,Black,Solid Colors,1,0.4
7828,,7828.dat,"Tile, Modified 2 x 2 Wedge Left ",63,272,Dark Blue,Solid Colors,2,0.4
7829,,7829.dat,"Tile, Modified 2 x 2 Wedge Right ",63,272,Dark Blue,Solid Colors,2,0.4
7829,,7829.dat,"Tile, Modified 2 x 2 Wedge Right ",11,0,Black,Solid Colors,1,0.4
78329,6372029,78329.dat,Plate 1 x 5,86,71,Light Bluish Gray,Solid Colors,1,
85861,6231765,85861.dat,"Plate, Round 1 x 1 with Open Stud ",85,72,Dark Bluish Gray,Solid Colors,2,0.1
85984,6216905,85984.dat,Slope 30 1 x 2 x 2/3,63,272,Dark Blue,Solid Colors,10,0.34
85984,4548180,85984.dat,Slope 30 1 x 2 x 2/3,11,0,Black,Solid Colors,1,0.34
87087,4558954,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",11,0,Black,Solid Colors,3,0.45
93095,6115086,93095.dat,Panel 1 x 2 x 1 with Rounded Corners and Center Divider,11,0,Black,Solid Colors,2,0.49
93555,6253287,93555.dat,Minifigure Footgear Ice Skate,11,0,Black,Solid Colors,2,0.23
93606,6056662,93606.dat,"Slope, Curved 4 x 2 ",63,272,Dark Blue,Solid Colors,2,1.4
93606,4647286,93606.dat,"Slope, Curved 4 x 2 ",11,0,Black,Solid Colors,1,1.4
95344,6245281,95344.dat,"Minifigure, Utensil Bucket 1 x 1 x 1 Handle / Scooter Stand ",11,0,Black,Solid Colors,1,0.13
98282,6195160,98282.dat,"Vehicle, Mudguard 4 x 2 1/2 x 1 with Arch Round ",63,272,Dark Blue,Solid Colors,4,
99206,6469445,99206.dat,"Plate, Modified 2 x 2 x 2/3 with 2 Studs on Side ",11,0,Black,Solid Colors,1,
99780,6004990,99780.dat,Bracket 1 x 2 - 1 x 2 Inverted,86,71,Light Bluish Gray,Solid Colors,1,0.55
99780,6371455,99780.dat,Bracket 1 x 2 - 1 x 2 Inverted,63,272,Dark Blue,Solid Colors,4,
99781,6016172,99781.dat,Bracket 1 x 2 - 1 x 2,11,0,Black,Solid Colors,5,0.55
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
319,164.05 +a
,,,,,,,,
